optim,name_db,type_prob,score_type,run_total,time_limit,elapsed_time,num_rows,num_cols,num_classes,train_val_size,test_size,NFS,FINAL_SCORE_VAL,FINAL_SCORE_TST,name_file,model,best_feats
SKGENETICSOPT,segment,multiclass,f1_macro,3,120.0,94.48229842185974,2310,19,7,1155,1155,11,0.9585139728749053,0.95216,segment.csv,"LogisticRegression(C=1000.0, max_iter=5000)","Index(['region-centroid-col', 'region-centroid-row', 'vegde-sd', 'hedge-mean',
       'hedge-sd', 'rawred-mean', 'rawgreen-mean', 'exred-mean',
       'exgreen-mean', 'saturation-mean', 'hue-mean'],
      dtype='object')"
SKGENETICSOPT,segment,multiclass,f1_macro,4,120.0,58.16073436737061,2310,19,7,1155,1155,9,0.9557601331250785,0.954071,segment.csv,"LogisticRegression(C=102.272409904948, max_iter=5000)","Index(['region-centroid-row', 'region-pixel-count', 'vedge-mean',
       'rawred-mean', 'rawgreen-mean', 'exblue-mean', 'exgreen-mean',
       'saturation-mean', 'hue-mean'],
      dtype='object')"
SKGENETICSOPT,wine_quality,multiclass,f1_macro,0,120.0,46.4885878165563,6497,11,7,3248,3249,11,0.2273679142801131,0.23432,wine.csv,"LogisticRegression(C=1.7339166401831585, max_iter=5000)","Index(['fixed.acidity', 'volatile.acidity', 'citric.acid', 'residual.sugar',
       'chlorides', 'free.sulfur.dioxide', 'total.sulfur.dioxide', 'density',
       'pH', 'sulphates', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,wine_quality,multiclass,f1_macro,1,120.0,45.08631141185761,6497,11,7,3248,3249,10,0.24130830065897085,0.232644,wine.csv,"LogisticRegression(C=0.9481349774055033, max_iter=5000)","Index(['fixed.acidity', 'volatile.acidity', 'residual.sugar', 'chlorides',
       'free.sulfur.dioxide', 'total.sulfur.dioxide', 'density', 'pH',
       'sulphates', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,wine_quality,multiclass,f1_macro,2,120.0,43.220671153068544,6497,11,7,3248,3249,10,0.2372163502039339,0.21582,wine.csv,"LogisticRegression(C=0.4047856352299282, max_iter=5000)","Index(['fixed.acidity', 'volatile.acidity', 'residual.sugar', 'chlorides',
       'free.sulfur.dioxide', 'total.sulfur.dioxide', 'density', 'pH',
       'sulphates', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,wine_quality,multiclass,f1_macro,3,120.0,47.231950016816455,6497,11,7,3248,3249,9,0.2368945564505812,0.230768,wine.csv,"LogisticRegression(C=0.49797725239424073, max_iter=5000)","Index(['fixed.acidity', 'volatile.acidity', 'residual.sugar', 'chlorides',
       'total.sulfur.dioxide', 'density', 'pH', 'sulphates', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,wine_quality,multiclass,f1_macro,4,120.0,45.12983389695486,6497,11,7,3248,3249,9,0.22719898881660483,0.21816,wine.csv,"LogisticRegression(C=0.8161118175597646, max_iter=5000)","Index(['fixed.acidity', 'volatile.acidity', 'residual.sugar',
       'free.sulfur.dioxide', 'total.sulfur.dioxide', 'density', 'pH',
       'sulphates', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,white_wine,multiclass,f1_macro,0,120.0,40.245694228013356,4898,11,7,2449,2449,8,0.2379734676263782,0.216411,white.csv,"LogisticRegression(C=2.484216656619878, max_iter=5000)","Index(['fixed_acidity', 'volatile_acidity', 'residual_sugar', 'chlorides',
       'total_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,white_wine,multiclass,f1_macro,1,120.0,42.31775155067444,4898,11,7,2449,2449,10,0.2516845198433933,0.219621,white.csv,"LogisticRegression(C=1.1020671770877732, max_iter=5000)","Index(['fixed_acidity', 'volatile_acidity', 'citric_acid', 'residual_sugar',
       'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH',
       'sulphates', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,white_wine,multiclass,f1_macro,2,120.0,40.308112331231435,4898,11,7,2449,2449,8,0.27931742644196317,0.216637,white.csv,"LogisticRegression(C=0.25819271902013013, max_iter=5000)","Index(['fixed_acidity', 'volatile_acidity', 'citric_acid', 'residual_sugar',
       'chlorides', 'free_sulfur_dioxide', 'density', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,white_wine,multiclass,f1_macro,3,120.0,38.652101802825925,4898,11,7,2449,2449,9,0.25969650113233733,0.217798,white.csv,"LogisticRegression(C=0.2641963144443347, max_iter=5000)","Index(['fixed_acidity', 'volatile_acidity', 'citric_acid', 'residual_sugar',
       'chlorides', 'free_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,white_wine,multiclass,f1_macro,4,120.0,40.16393378575643,4898,11,7,2449,2449,8,0.2522974737120076,0.221239,white.csv,"LogisticRegression(C=1.3384513487456946, max_iter=5000)","Index(['volatile_acidity', 'residual_sugar', 'chlorides',
       'free_sulfur_dioxide', 'density', 'pH', 'sulphates', 'alcohol'],
      dtype='object')"
SKGENETICSOPT,Indian_pines,multiclass,f1_macro,0,120.0,991.3194141546885,9144,220,8,4572,4572,112,0.894542046237663,0.819059,Indian.csv,"LogisticRegression(C=8.526794951541518, max_iter=5000)","Index(['1', '3', '4', '6', '10', '15', '16', '17', '21', '22',
       ...
       '204', '206', '207', '209', '213', '214', '215', '217', '218', '219'],
      dtype='object', length=112)"
SKGENETICSOPT,Indian_pines,multiclass,f1_macro,1,120.0,1134.304279200236,9144,220,8,4572,4572,112,0.8879533149638152,0.84414,Indian.csv,"LogisticRegression(C=51.163041247300136, max_iter=5000)","Index(['1', '3', '4', '5', '6', '7', '8', '10', '11', '12',
       ...
       '194', '197', '198', '201', '202', '203', '204', '208', '210', '218'],
      dtype='object', length=112)"
SKGENETICSOPT,Indian_pines,multiclass,f1_macro,2,120.0,904.3921870470047,9144,220,8,4572,4572,103,0.89191670157876,0.835378,Indian.csv,"LogisticRegression(C=111.08347202938533, max_iter=5000)","Index(['6', '9', '14', '17', '19', '20', '21', '22', '25', '26',
       ...
       '203', '204', '207', '208', '210', '211', '212', '215', '216', '219'],
      dtype='object', length=103)"
SKGENETICSOPT,Indian_pines,multiclass,f1_macro,3,120.0,1040.5760911862055,9144,220,8,4572,4572,108,0.8898158698878713,0.825382,Indian.csv,"LogisticRegression(C=335.2009640614209, max_iter=5000)","Index(['1', '3', '7', '8', '9', '12', '14', '15', '16', '17',
       ...
       '196', '197', '199', '200', '204', '207', '211', '212', '217', '219'],
      dtype='object', length=108)"
SKGENETICSOPT,Indian_pines,multiclass,f1_macro,4,120.0,1102.2004377444584,9144,220,8,4572,4572,107,0.8912309461483325,0.806648,Indian.csv,"LogisticRegression(C=60.94616458422255, max_iter=5000)","Index(['1', '4', '5', '6', '7', '13', '14', '15', '17', '18',
       ...
       '195', '196', '197', '198', '201', '202', '204', '206', '208', '212'],
      dtype='object', length=107)"
SKGENETICSOPT,JapaneseVowels,multiclass,f1_macro,0,120.0,64.54747561216354,9961,14,9,4980,4981,14,0.9366895932520374,0.935808,JapaneseVowels.csv,"LogisticRegression(C=344.97151997859487, max_iter=5000)","Index(['utterance', 'frame', 'coefficient1', 'coefficient2', 'coefficient3',
       'coefficient4', 'coefficient5', 'coefficient6', 'coefficient7',
       'coefficient8', 'coefficient9', 'coefficient10', 'coefficient11',
       'coefficient12'],
      dtype='object')"
SKGENETICSOPT,JapaneseVowels,multiclass,f1_macro,1,120.0,51.47135810057322,9961,14,9,4980,4981,14,0.9352794512052428,0.93576,JapaneseVowels.csv,"LogisticRegression(C=13.68687255030763, max_iter=5000)","Index(['utterance', 'frame', 'coefficient1', 'coefficient2', 'coefficient3',
       'coefficient4', 'coefficient5', 'coefficient6', 'coefficient7',
       'coefficient8', 'coefficient9', 'coefficient10', 'coefficient11',
       'coefficient12'],
      dtype='object')"
SKGENETICSOPT,JapaneseVowels,multiclass,f1_macro,2,120.0,59.06544346014659,9961,14,9,4980,4981,14,0.935302087645985,0.935627,JapaneseVowels.csv,"LogisticRegression(C=99.31472396730246, max_iter=5000)","Index(['utterance', 'frame', 'coefficient1', 'coefficient2', 'coefficient3',
       'coefficient4', 'coefficient5', 'coefficient6', 'coefficient7',
       'coefficient8', 'coefficient9', 'coefficient10', 'coefficient11',
       'coefficient12'],
      dtype='object')"
SKGENETICSOPT,JapaneseVowels,multiclass,f1_macro,3,120.0,64.02118547360102,9961,14,9,4980,4981,14,0.9353991867138965,0.935573,JapaneseVowels.csv,"LogisticRegression(C=288.47943684344494, max_iter=5000)","Index(['utterance', 'frame', 'coefficient1', 'coefficient2', 'coefficient3',
       'coefficient4', 'coefficient5', 'coefficient6', 'coefficient7',
       'coefficient8', 'coefficient9', 'coefficient10', 'coefficient11',
       'coefficient12'],
      dtype='object')"
SKGENETICSOPT,JapaneseVowels,multiclass,f1_macro,4,120.0,62.05666408141454,9961,14,9,4980,4981,14,0.9363058198474908,0.935348,JapaneseVowels.csv,"LogisticRegression(C=198.00561947435148, max_iter=5000)","Index(['utterance', 'frame', 'coefficient1', 'coefficient2', 'coefficient3',
       'coefficient4', 'coefficient5', 'coefficient6', 'coefficient7',
       'coefficient8', 'coefficient9', 'coefficient10', 'coefficient11',
       'coefficient12'],
      dtype='object')"
SKGENETICSOPT,optdigits,multiclass,f1_macro,0,120.0,48.52248642444611,5620,64,10,2810,2810,44,0.9655574986110098,0.966222,optdigits.csv,"LogisticRegression(C=0.5837247467858816, max_iter=5000)","Index(['input2', 'input5', 'input6', 'input7', 'input9', 'input10', 'input11',
       'input12', 'input13', 'input16', 'input17', 'input19', 'input20',
       'input22', 'input23', 'input26', 'input27', 'input28', 'input29',
       'input30', 'input33', 'input34', 'input35', 'input37', 'input39',
       'input40', 'input42', 'input43', 'input44', 'input45', 'input46',
       'input48', 'input50', 'input51', 'input52', 'input53', 'input54',
       'input57', 'input58', 'input59', 'input60', 'input61', 'input62',
       'input64'],
      dtype='object')"
SKGENETICSOPT,optdigits,multiclass,f1_macro,1,120.0,50.61459124088287,5620,64,10,2810,2810,47,0.9668859340422827,0.971265,optdigits.csv,"LogisticRegression(C=0.4794530526047243, max_iter=5000)","Index(['input1', 'input5', 'input6', 'input7', 'input8', 'input10', 'input12',
       'input13', 'input16', 'input19', 'input20', 'input21', 'input22',
       'input23', 'input24', 'input25', 'input26', 'input27', 'input28',
       'input29', 'input31', 'input32', 'input33', 'input36', 'input37',
       'input38', 'input39', 'input40', 'input41', 'input42', 'input43',
       'input44', 'input45', 'input46', 'input48', 'input49', 'input52',
       'input53', 'input54', 'input57', 'input58', 'input59', 'input60',
       'input61', 'input62', 'input63', 'input64'],
      dtype='object')"
SKGENETICSOPT,optdigits,multiclass,f1_macro,2,120.0,45.87962283293406,5620,64,10,2810,2810,44,0.9581994664287949,0.95783,optdigits.csv,"LogisticRegression(C=0.10085757333449877, max_iter=5000)","Index(['input1', 'input2', 'input5', 'input6', 'input8', 'input10', 'input11',
       'input15', 'input18', 'input19', 'input20', 'input21', 'input22',
       'input23', 'input24', 'input25', 'input26', 'input27', 'input28',
       'input29', 'input30', 'input31', 'input32', 'input33', 'input34',
       'input35', 'input37', 'input38', 'input39', 'input40', 'input41',
       'input43', 'input44', 'input46', 'input47', 'input48', 'input49',
       'input50', 'input52', 'input53', 'input54', 'input57', 'input61',
       'input62'],
      dtype='object')"
SKGENETICSOPT,optdigits,multiclass,f1_macro,3,120.0,53.23909851312637,5620,64,10,2810,2810,38,0.9612192989281547,0.955312,optdigits.csv,"LogisticRegression(C=0.7231851392768444, max_iter=5000)","Index(['input2', 'input4', 'input5', 'input6', 'input8', 'input10', 'input12',
       'input13', 'input14', 'input16', 'input18', 'input20', 'input22',
       'input23', 'input26', 'input27', 'input28', 'input30', 'input31',
       'input32', 'input34', 'input37', 'input38', 'input39', 'input43',
       'input44', 'input45', 'input46', 'input48', 'input49', 'input51',
       'input52', 'input53', 'input56', 'input58', 'input61', 'input62',
       'input63'],
      dtype='object')"
SKGENETICSOPT,optdigits,multiclass,f1_macro,4,120.0,53.87000734806061,5620,64,10,2810,2810,45,0.9658759701907771,0.969546,optdigits.csv,"LogisticRegression(C=1.1647782390244916, max_iter=5000)","Index(['input1', 'input2', 'input3', 'input4', 'input5', 'input6', 'input8',
       'input11', 'input12', 'input13', 'input18', 'input19', 'input20',
       'input21', 'input22', 'input23', 'input24', 'input27', 'input29',
       'input33', 'input34', 'input35', 'input36', 'input37', 'input38',
       'input39', 'input40', 'input41', 'input42', 'input43', 'input44',
       'input45', 'input46', 'input47', 'input50', 'input51', 'input52',
       'input53', 'input54', 'input57', 'input59', 'input60', 'input62',
       'input63', 'input64'],
      dtype='object')"
SKGENETICSOPT,pendigits,multiclass,f1_macro,0,120.0,161.6358927210172,10992,16,10,5496,5496,16,0.9526240262718784,0.951282,pendigits.csv,"LogisticRegression(C=618.7529944412244, max_iter=5000)","Index(['input1', 'input2', 'input3', 'input4', 'input5', 'input6', 'input7',
       'input8', 'input9', 'input10', 'input11', 'input12', 'input13',
       'input14', 'input15', 'input16'],
      dtype='object')"
SKGENETICSOPT,pendigits,multiclass,f1_macro,1,120.0,88.80564678112665,10992,16,10,5496,5496,15,0.9527110290119859,0.950882,pendigits.csv,"LogisticRegression(C=999.3319905254617, max_iter=5000)","Index(['input1', 'input2', 'input3', 'input4', 'input5', 'input6', 'input7',
       'input8', 'input9', 'input10', 'input11', 'input12', 'input13',
       'input15', 'input16'],
      dtype='object')"
SKGENETICSOPT,pendigits,multiclass,f1_macro,2,120.0,67.98117997646332,10992,16,10,5496,5496,16,0.9533407442695527,0.948897,pendigits.csv,"LogisticRegression(C=4.239172313230966, max_iter=5000)","Index(['input1', 'input2', 'input3', 'input4', 'input5', 'input6', 'input7',
       'input8', 'input9', 'input10', 'input11', 'input12', 'input13',
       'input14', 'input15', 'input16'],
      dtype='object')"
SKGENETICSOPT,pendigits,multiclass,f1_macro,3,120.0,79.65291973352433,10992,16,10,5496,5496,16,0.9524391806059912,0.949657,pendigits.csv,"LogisticRegression(C=15.30705882493078, max_iter=5000)","Index(['input1', 'input2', 'input3', 'input4', 'input5', 'input6', 'input7',
       'input8', 'input9', 'input10', 'input11', 'input12', 'input13',
       'input14', 'input15', 'input16'],
      dtype='object')"
SKGENETICSOPT,pendigits,multiclass,f1_macro,4,120.0,74.60088855822882,10992,16,10,5496,5496,15,0.9531749199328973,0.950418,pendigits.csv,"LogisticRegression(C=30.5796689629971, max_iter=5000)","Index(['input1', 'input2', 'input3', 'input4', 'input5', 'input6', 'input7',
       'input8', 'input9', 'input10', 'input11', 'input13', 'input14',
       'input15', 'input16'],
      dtype='object')"
SKGENETICSOPT,cardiotocography,multiclass,f1_macro,0,120.0,39.514453649520874,2126,35,10,1063,1063,11,1.0,1.0,cardiotocography.csv,"LogisticRegression(C=0.24575820789209968, max_iter=5000)","Index(['V4', 'V19', 'V26', 'V27', 'V28', 'V29', 'V30', 'V31', 'V32', 'V34',
       'V35'],
      dtype='object')"
SKGENETICSOPT,cardiotocography,multiclass,f1_macro,1,120.0,40.88860292434693,2126,35,10,1063,1063,13,1.0,0.997258,cardiotocography.csv,"LogisticRegression(C=0.9481349774055033, max_iter=5000)","Index(['V9', 'V14', 'V18', 'V23', 'V24', 'V26', 'V27', 'V28', 'V30', 'V31',
       'V32', 'V33', 'V35'],
      dtype='object')"
SKGENETICSOPT,cardiotocography,multiclass,f1_macro,2,120.0,37.837588183085124,2126,35,10,1063,1063,12,1.0,1.0,cardiotocography.csv,"LogisticRegression(C=0.047559917793295825, max_iter=5000)","Index(['V18', 'V20', 'V22', 'V26', 'V27', 'V28', 'V29', 'V30', 'V31', 'V32',
       'V33', 'V34'],
      dtype='object')"
SKGENETICSOPT,cardiotocography,multiclass,f1_macro,3,120.0,70.5906941374143,2126,35,10,1063,1063,11,1.0,1.0,cardiotocography.csv,"LogisticRegression(C=288.47943684344494, max_iter=5000)","Index(['V10', 'V16', 'V23', 'V26', 'V27', 'V29', 'V30', 'V31', 'V32', 'V33',
       'V35'],
      dtype='object')"
SKGENETICSOPT,cardiotocography,multiclass,f1_macro,4,120.0,38.27901949485143,2126,35,10,1063,1063,13,1.0,1.0,cardiotocography.csv,"LogisticRegression(C=0.016017268861312037, max_iter=5000)","Index(['V7', 'V8', 'V12', 'V26', 'V27', 'V28', 'V29', 'V30', 'V31', 'V32',
       'V33', 'V34', 'V35'],
      dtype='object')"
SKGENETICSOPT,led24,multiclass,f1_macro,0,120.0,43.89675844113032,3200,48,10,1600,1600,20,0.7392513627358248,0.708917,led24.csv,"LogisticRegression(C=0.13560562432290774, max_iter=5000)","Index(['attribute#1_1', 'attribute#2_0', 'attribute#2_1', 'attribute#3_0',
       'attribute#4_1', 'attribute#5_0', 'attribute#6_1', 'attribute#7_0',
       'attribute#7_1', 'irrelevant2_1', 'irrelevant6_0', 'irrelevant6_1',
       'irrelevant7_0', 'irrelevant10_1', 'irrelevant13_0', 'irrelevant13_1',
       'irrelevant14_1', 'irrelevant15_1', 'irrelevant16_0', 'irrelevant17_1'],
      dtype='object')"
SKGENETICSOPT,led24,multiclass,f1_macro,1,120.0,40.63946482737859,3200,48,10,1600,1600,24,0.7390936411714277,0.711003,led24.csv,"LogisticRegression(C=0.03642626699574201, max_iter=5000)","Index(['attribute#1_1', 'attribute#2_1', 'attribute#3_0', 'attribute#4_1',
       'attribute#5_0', 'attribute#5_1', 'attribute#6_0', 'attribute#7_1',
       'irrelevant2_0', 'irrelevant2_1', 'irrelevant4_0', 'irrelevant4_1',
       'irrelevant5_1', 'irrelevant6_1', 'irrelevant7_1', 'irrelevant8_1',
       'irrelevant9_1', 'irrelevant10_1', 'irrelevant11_0', 'irrelevant14_1',
       'irrelevant16_0', 'irrelevant16_1', 'irrelevant17_0', 'irrelevant17_1'],
      dtype='object')"
SKGENETICSOPT,led24,multiclass,f1_macro,2,120.0,41.40014636516571,3200,48,10,1600,1600,24,0.7417731000007758,0.708433,led24.csv,"LogisticRegression(C=0.03898202713283421, max_iter=5000)","Index(['attribute#1_1', 'attribute#2_1', 'attribute#3_1', 'attribute#4_1',
       'attribute#5_0', 'attribute#5_1', 'attribute#6_0', 'attribute#7_0',
       'attribute#7_1', 'irrelevant1_0', 'irrelevant2_0', 'irrelevant2_1',
       'irrelevant3_1', 'irrelevant5_1', 'irrelevant6_0', 'irrelevant8_0',
       'irrelevant9_0', 'irrelevant9_1', 'irrelevant10_1', 'irrelevant11_0',
       'irrelevant11_1', 'irrelevant13_0', 'irrelevant14_0', 'irrelevant17_0'],
      dtype='object')"
SKGENETICSOPT,led24,multiclass,f1_macro,3,120.0,46.130752980709076,3200,48,10,1600,1600,22,0.7418688657240173,0.713393,led24.csv,"LogisticRegression(C=0.3984954649599252, max_iter=5000)","Index(['attribute#1_1', 'attribute#2_1', 'attribute#3_1', 'attribute#4_0',
       'attribute#4_1', 'attribute#5_1', 'attribute#6_1', 'attribute#7_0',
       'attribute#7_1', 'irrelevant1_1', 'irrelevant2_1', 'irrelevant3_0',
       'irrelevant5_1', 'irrelevant6_1', 'irrelevant7_0', 'irrelevant7_1',
       'irrelevant8_0', 'irrelevant9_0', 'irrelevant12_0', 'irrelevant14_1',
       'irrelevant15_0', 'irrelevant17_0'],
      dtype='object')"
SKGENETICSOPT,led24,multiclass,f1_macro,4,120.0,41.22545466820399,3200,48,10,1600,1600,27,0.7415300744526169,0.709016,led24.csv,"LogisticRegression(C=0.04914543591613179, max_iter=5000)","Index(['attribute#1_1', 'attribute#2_0', 'attribute#3_0', 'attribute#3_1',
       'attribute#4_0', 'attribute#5_0', 'attribute#5_1', 'attribute#6_0',
       'attribute#6_1', 'attribute#7_0', 'attribute#7_1', 'irrelevant2_1',
       'irrelevant3_1', 'irrelevant4_0', 'irrelevant5_0', 'irrelevant6_0',
       'irrelevant8_0', 'irrelevant9_1', 'irrelevant10_0', 'irrelevant10_1',
       'irrelevant11_0', 'irrelevant11_1', 'irrelevant13_0', 'irrelevant13_1',
       'irrelevant14_1', 'irrelevant15_0', 'irrelevant17_0'],
      dtype='object')"
SKGENETICSOPT,USPS,multiclass,f1_macro,0,120.0,119.82442824045818,9298,256,10,4649,4649,133,0.9410908713210577,0.937295,USPS.csv,"LogisticRegression(C=0.09500556803391842, max_iter=5000)","Index(['double2', 'double3', 'double4', 'double5', 'double6', 'double9',
       'double13', 'double14', 'double18', 'double21',
       ...
       'double238', 'double242', 'double244', 'double245', 'double247',
       'double249', 'double251', 'double252', 'double254', 'double256'],
      dtype='object', length=133)"
SKGENETICSOPT,USPS,multiclass,f1_macro,1,120.0,112.68045276800791,9298,256,10,4649,4649,132,0.9418259632829267,0.935466,USPS.csv,"LogisticRegression(C=0.18627640339442536, max_iter=5000)","Index(['double2', 'double3', 'double5', 'double6', 'double8', 'double10',
       'double11', 'double17', 'double20', 'double22',
       ...
       'double239', 'double240', 'double243', 'double246', 'double247',
       'double248', 'double250', 'double251', 'double252', 'double254'],
      dtype='object', length=132)"
SKGENETICSOPT,USPS,multiclass,f1_macro,2,120.0,117.06614498297374,9298,256,10,4649,4649,145,0.9422604165396133,0.937977,USPS.csv,"LogisticRegression(C=0.07434508496981473, max_iter=5000)","Index(['double2', 'double5', 'double6', 'double8', 'double15', 'double19',
       'double20', 'double22', 'double23', 'double24',
       ...
       'double242', 'double243', 'double244', 'double245', 'double246',
       'double247', 'double248', 'double250', 'double251', 'double255'],
      dtype='object', length=145)"
SKGENETICSOPT,USPS,multiclass,f1_macro,3,120.0,114.74472261269888,9298,256,10,4649,4649,137,0.9428511810439193,0.93929,USPS.csv,"LogisticRegression(C=0.06928793773751368, max_iter=5000)","Index(['double2', 'double4', 'double5', 'double7', 'double9', 'double10',
       'double13', 'double14', 'double15', 'double16',
       ...
       'double238', 'double240', 'double242', 'double245', 'double247',
       'double248', 'double249', 'double250', 'double252', 'double254'],
      dtype='object', length=137)"
SKGENETICSOPT,USPS,multiclass,f1_macro,4,120.0,127.17172859112422,9298,256,10,4649,4649,136,0.9416013344697147,0.937454,USPS.csv,"LogisticRegression(C=0.14750335492945701, max_iter=5000)","Index(['double2', 'double6', 'double7', 'double13', 'double16', 'double17',
       'double18', 'double19', 'double22', 'double24',
       ...
       'double236', 'double237', 'double239', 'double242', 'double244',
       'double248', 'double250', 'double251', 'double252', 'double253'],
      dtype='object', length=136)"
SKGENETICSOPT,pol,multiclass,f1_macro,0,120.0,166.7083882689476,15000,48,11,7500,7500,29,0.17263084165925716,0.171015,pol.csv,"LogisticRegression(C=512.037872000567, max_iter=5000)","Index(['f2', 'f3', 'f4', 'f5', 'f6', 'f7', 'f8', 'f9', 'f12', 'f14', 'f15',
       'f16', 'f17', 'f18', 'f20', 'f21', 'f22', 'f23', 'f24', 'f26', 'f28',
       'f30', 'f31', 'f32', 'f33', 'f36', 'f39', 'f45', 'f47'],
      dtype='object')"
